CODIGO;VIVIENDA TURISTICA;PLAZAS;PLAZA POR VIVIENDA TURISTICA;PORCENTAJE VIVIENDA TURISTICA;PROV;PROV_LITERAL;MUN;MUN_LITERAL
4800301005;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800301006;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800301007;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800301008;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800301009;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800301010;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800302001;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800303001;0;0;;0,0;48;Bizkaia;48003;Amorebieta-Etxano
4800401001;4;19;4,8;2,2;48;Bizkaia;48004;Amoroto
4800501001;0;0;;0,0;48;Bizkaia;48005;Arakaldo
4800601001;0;0;;0,0;48;Bizkaia;48006;Arantzazu
4800701001;0;0;;0,0;48;Bizkaia;48007;Munitibar-Arbatzegi Gerrikaitz
4800801001;1;12;12,0;0,3;48;Bizkaia;48008;Artzentales
4800901001;5;44;8,8;1,1;48;Bizkaia;48009;Arrankudiaga
4801001001;0;0;;0,0;48;Bizkaia;48010;Arrieta
4801101001;0;0;;0,0;48;Bizkaia;48011;Arrigorriaga
4801101002;2;7;3,5;0,2;48;Bizkaia;48011;Arrigorriaga
4801101003;0;0;;0,0;48;Bizkaia;48011;Arrigorriaga
4801101004;1;6;6,0;0,1;48;Bizkaia;48011;Arrigorriaga
4801102001;0;0;;0,0;48;Bizkaia;48011;Arrigorriaga
4801102002;0;0;;0,0;48;Bizkaia;48011;Arrigorriaga
4801102003;0;0;;0,0;48;Bizkaia;48011;Arrigorriaga
4801102004;0;0;;0,0;48;Bizkaia;48011;Arrigorriaga
4801201001;58;243;4,2;1,9;48;Bizkaia;48012;Bakio
4801301001;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801301002;2;5;2,5;0,3;48;Bizkaia;48013;Barakaldo
4801301003;1;4;4,0;0,2;48;Bizkaia;48013;Barakaldo
4801301004;4;11;2,8;0,6;48;Bizkaia;48013;Barakaldo
4801301005;2;6;3,0;0,4;48;Bizkaia;48013;Barakaldo
4801301006;1;4;4,0;0,2;48;Bizkaia;48013;Barakaldo
4801301007;1;5;5,0;0,3;48;Bizkaia;48013;Barakaldo
4801301008;1;2;2,0;0,4;48;Bizkaia;48013;Barakaldo
4801301009;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801302001;3;13;4,3;0,6;48;Bizkaia;48013;Barakaldo
4801302002;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801302003;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801302004;1;1;1,0;0,1;48;Bizkaia;48013;Barakaldo
4801302005;1;5;5,0;0,3;48;Bizkaia;48013;Barakaldo
4801302006;1;2;2,0;0,1;48;Bizkaia;48013;Barakaldo
4801302007;1;4;4,0;0,3;48;Bizkaia;48013;Barakaldo
4801302008;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801302009;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801302010;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801302011;3;10;3,3;0,3;48;Bizkaia;48013;Barakaldo
4801303001;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801303002;1;1;1,0;0,2;48;Bizkaia;48013;Barakaldo
4801303003;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801303004;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801303005;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801303006;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801303007;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801303008;4;13;3,3;0,9;48;Bizkaia;48013;Barakaldo
4801304001;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304002;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304003;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304004;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304005;1;2;2,0;0,3;48;Bizkaia;48013;Barakaldo
4801304006;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304007;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304008;1;2;2,0;0,2;48;Bizkaia;48013;Barakaldo
4801304009;1;2;2,0;0,2;48;Bizkaia;48013;Barakaldo
4801304010;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801304011;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305001;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305002;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305003;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305004;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305005;4;14;3,5;0,5;48;Bizkaia;48013;Barakaldo
4801305006;1;3;3,0;0,2;48;Bizkaia;48013;Barakaldo
4801305007;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305008;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305009;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305010;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801305011;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306001;3;10;3,3;0,3;48;Bizkaia;48013;Barakaldo
4801306002;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306003;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306004;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306005;2;5;2,5;0,3;48;Bizkaia;48013;Barakaldo
4801306006;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306007;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306008;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306009;1;1;1,0;0,3;48;Bizkaia;48013;Barakaldo
4801306010;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306011;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306012;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801306013;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801307001;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801307002;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801307003;1;4;4,0;0,1;48;Bizkaia;48013;Barakaldo
4801307004;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801307005;2;2;1,0;0,3;48;Bizkaia;48013;Barakaldo
4801308001;2;3;1,5;0,3;48;Bizkaia;48013;Barakaldo
4801308002;1;1;1,0;0,1;48;Bizkaia;48013;Barakaldo
4801308003;2;4;2,0;0,4;48;Bizkaia;48013;Barakaldo
4801308004;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801308005;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801308006;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801308007;3;9;3,0;0,5;48;Bizkaia;48013;Barakaldo
4801308008;1;1;1,0;0,2;48;Bizkaia;48013;Barakaldo
4801309001;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801309002;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801309003;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801309004;3;13;4,3;0,5;48;Bizkaia;48013;Barakaldo
4801309005;1;2;2,0;0,2;48;Bizkaia;48013;Barakaldo
4801309006;1;3;3,0;0,3;48;Bizkaia;48013;Barakaldo
4801309007;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801309008;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801309009;1;2;2,0;0,2;48;Bizkaia;48013;Barakaldo
4801309010;1;2;2,0;0,3;48;Bizkaia;48013;Barakaldo
4801309011;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801309012;0;0;;0,0;48;Bizkaia;48013;Barakaldo
4801401001;9;40;4,4;1,3;48;Bizkaia;48014;Barrika
4801501001;2;6;3,0;0,4;48;Bizkaia;48015;Basauri
4801501002;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501003;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501004;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501005;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501006;1;4;4,0;0,2;48;Bizkaia;48015;Basauri
4801501007;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501008;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501009;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501010;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501011;0;0;;0,0;48;Bizkaia;48015;Basauri
4801501012;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502002;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502003;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502004;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502005;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502006;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502007;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502008;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502009;1;3;3,0;0,3;48;Bizkaia;48015;Basauri
4801502010;1;2;2,0;0,2;48;Bizkaia;48015;Basauri
4801502011;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502012;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502013;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502014;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502015;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502016;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502017;0;0;;0,0;48;Bizkaia;48015;Basauri
4801502018;0;0;;0,0;48;Bizkaia;48015;Basauri
4801503001;0;0;;0,0;48;Bizkaia;48015;Basauri
4801503002;0;0;;0,0;48;Bizkaia;48015;Basauri
4801503003;0;0;;0,0;48;Bizkaia;48015;Basauri
4801504001;0;0;;0,0;48;Bizkaia;48015;Basauri
4801504002;0;0;;0,0;48;Bizkaia;48015;Basauri
4801505001;2;4;2,0;0,3;48;Bizkaia;48015;Basauri
4801505002;0;0;;0,0;48;Bizkaia;48015;Basauri
4801505003;0;0;;0,0;48;Bizkaia;48015;Basauri
4801505004;1;3;3,0;0,2;48;Bizkaia;48015;Basauri
4801601001;1;6;6,0;0,2;48;Bizkaia;48016;Berango
4801601002;3;40;13,3;0,6;48;Bizkaia;48016;Berango
4801601003;2;4;2,0;0,3;48;Bizkaia;48016;Berango
4801601004;2;10;5,0;0,4;48;Bizkaia;48016;Berango
4801601005;0;0;;0,0;48;Bizkaia;48016;Berango
4801701001;19;74;3,9;2,3;48;Bizkaia;48017;Bermeo
4801701002;0;0;;0,0;48;Bizkaia;48017;Bermeo
4801701003;19;62;3,3;1,9;48;Bizkaia;48017;Bermeo
4801702001;4;15;3,8;0,5;48;Bizkaia;48017;Bermeo
4801702002;2;11;5,5;0,2;48;Bizkaia;48017;Bermeo
4801702003;2;8;4,0;0,3;48;Bizkaia;48017;Bermeo
4801702004;3;15;5,0;0,5;48;Bizkaia;48017;Bermeo
4801702005;0;0;;0,0;48;Bizkaia;48017;Bermeo
4801702006;4;17;4,3;1,6;48;Bizkaia;48017;Bermeo
4801703001;6;22;3,7;1,3;48;Bizkaia;48017;Bermeo
4801703002;4;16;4,0;0,3;48;Bizkaia;48017;Bermeo
4801703003;5;22;4,4;0,5;48;Bizkaia;48017;Bermeo
4801801001;1;4;4,0;0,2;48;Bizkaia;48018;Berriatua
4801901001;0;0;;0,0;48;Bizkaia;48019;Berriz
4801901002;2;12;6,0;0,6;48;Bizkaia;48019;Berriz
4801901003;0;0;;0,0;48;Bizkaia;48019;Berriz
4801901004;1;5;5,0;0,2;48;Bizkaia;48019;Berriz
4802001002;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001003;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001005;1;6;6,0;0,2;48;Bizkaia;48020;Bilbao
4802001006;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001007;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001008;1;4;4,0;0,4;48;Bizkaia;48020;Bilbao
4802001009;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802001010;2;8;4,0;0,3;48;Bizkaia;48020;Bilbao
4802001011;2;5;2,5;0,5;48;Bizkaia;48020;Bilbao
4802001012;1;1;1,0;0,3;48;Bizkaia;48020;Bilbao
4802001013;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802001015;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001016;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001017;2;8;4,0;0,4;48;Bizkaia;48020;Bilbao
4802001018;1;3;3,0;0,2;48;Bizkaia;48020;Bilbao
4802001019;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001020;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001021;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001022;2;8;4,0;0,3;48;Bizkaia;48020;Bilbao
4802001023;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001025;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001026;7;21;3,0;0,9;48;Bizkaia;48020;Bilbao
4802001027;4;23;5,8;0,9;48;Bizkaia;48020;Bilbao
4802001028;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001029;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001030;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001031;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001032;6;18;3,0;0,7;48;Bizkaia;48020;Bilbao
4802001033;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001034;1;5;5,0;0,3;48;Bizkaia;48020;Bilbao
4802001035;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001036;3;6;2,0;0,8;48;Bizkaia;48020;Bilbao
4802001037;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001038;1;3;3,0;0,1;48;Bizkaia;48020;Bilbao
4802001039;1;4;4,0;0,3;48;Bizkaia;48020;Bilbao
4802001040;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802001041;3;4;1,3;0,6;48;Bizkaia;48020;Bilbao
4802001042;1;4;4,0;0,1;48;Bizkaia;48020;Bilbao
4802001043;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001044;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802001045;2;6;3,0;0,3;48;Bizkaia;48020;Bilbao
4802001046;2;7;3,5;0,4;48;Bizkaia;48020;Bilbao
4802002001;2;13;6,5;0,3;48;Bizkaia;48020;Bilbao
4802002002;11;24;2,2;3,2;48;Bizkaia;48020;Bilbao
4802002003;9;21;2,3;1,5;48;Bizkaia;48020;Bilbao
4802002005;3;8;2,7;0,5;48;Bizkaia;48020;Bilbao
4802002006;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802002007;4;12;3,0;0,9;48;Bizkaia;48020;Bilbao
4802002008;2;8;4,0;0,5;48;Bizkaia;48020;Bilbao
4802002009;4;12;3,0;0,9;48;Bizkaia;48020;Bilbao
4802002010;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802002011;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802002012;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802002013;2;5;2,5;0,5;48;Bizkaia;48020;Bilbao
4802002014;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802002015;3;5;1,7;0,7;48;Bizkaia;48020;Bilbao
4802002016;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802002017;1;2;2,0;0,3;48;Bizkaia;48020;Bilbao
4802002018;3;6;2,0;0,6;48;Bizkaia;48020;Bilbao
4802002019;5;14;2,8;0,7;48;Bizkaia;48020;Bilbao
4802002020;5;13;2,6;0,7;48;Bizkaia;48020;Bilbao
4802002021;3;7;2,3;0,5;48;Bizkaia;48020;Bilbao
4802002022;6;16;2,7;1,0;48;Bizkaia;48020;Bilbao
4802002023;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802002024;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802002025;4;9;2,3;0,5;48;Bizkaia;48020;Bilbao
4802002026;5;13;2,6;0,8;48;Bizkaia;48020;Bilbao
4802002027;5;19;3,8;0,9;48;Bizkaia;48020;Bilbao
4802002028;3;8;2,7;0,7;48;Bizkaia;48020;Bilbao
4802002029;2;6;3,0;0,3;48;Bizkaia;48020;Bilbao
4802002030;9;31;3,4;2,0;48;Bizkaia;48020;Bilbao
4802002031;7;23;3,3;0,9;48;Bizkaia;48020;Bilbao
4802002032;7;27;3,9;1,0;48;Bizkaia;48020;Bilbao
4802002033;9;27;3,0;1,3;48;Bizkaia;48020;Bilbao
4802002034;8;30;3,8;1,2;48;Bizkaia;48020;Bilbao
4802002035;6;15;2,5;1,6;48;Bizkaia;48020;Bilbao
4802003001;5;16;3,2;0,7;48;Bizkaia;48020;Bilbao
4802003002;2;5;2,5;0,4;48;Bizkaia;48020;Bilbao
4802003003;2;4;2,0;0,4;48;Bizkaia;48020;Bilbao
4802003005;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003006;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003007;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003008;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003009;2;4;2,0;0,4;48;Bizkaia;48020;Bilbao
4802003010;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003011;1;4;4,0;0,4;48;Bizkaia;48020;Bilbao
4802003012;1;2;2,0;0,3;48;Bizkaia;48020;Bilbao
4802003013;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003014;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003015;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802003016;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003017;2;3;1,5;0,3;48;Bizkaia;48020;Bilbao
4802003018;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802003019;1;1;1,0;0,2;48;Bizkaia;48020;Bilbao
4802003020;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802003021;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802003022;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802003023;1;7;7,0;0,2;48;Bizkaia;48020;Bilbao
4802004002;2;9;4,5;0,4;48;Bizkaia;48020;Bilbao
4802004003;11;27;2,5;1,6;48;Bizkaia;48020;Bilbao
4802004005;2;5;2,5;0,5;48;Bizkaia;48020;Bilbao
4802004006;2;9;4,5;0,4;48;Bizkaia;48020;Bilbao
4802004008;1;4;4,0;0,1;48;Bizkaia;48020;Bilbao
4802004009;1;4;4,0;0,1;48;Bizkaia;48020;Bilbao
4802004010;3;8;2,7;0,4;48;Bizkaia;48020;Bilbao
4802004012;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802004013;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004014;2;6;3,0;0,2;48;Bizkaia;48020;Bilbao
4802004015;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004016;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004017;1;2;2,0;0,3;48;Bizkaia;48020;Bilbao
4802004018;1;9;9,0;0,2;48;Bizkaia;48020;Bilbao
4802004019;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802004020;1;4;4,0;0,3;48;Bizkaia;48020;Bilbao
4802004021;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004022;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802004024;1;2;2,0;0,1;48;Bizkaia;48020;Bilbao
4802004025;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802004026;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004027;2;15;7,5;0,4;48;Bizkaia;48020;Bilbao
4802004028;2;7;3,5;0,4;48;Bizkaia;48020;Bilbao
4802004029;4;21;5,3;0,6;48;Bizkaia;48020;Bilbao
4802004030;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004031;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004032;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802004033;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004035;2;8;4,0;0,4;48;Bizkaia;48020;Bilbao
4802004036;1;7;7,0;0,2;48;Bizkaia;48020;Bilbao
4802004037;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802004038;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802004039;1;2;2,0;0,1;48;Bizkaia;48020;Bilbao
4802005001;27;108;4,0;2,5;48;Bizkaia;48020;Bilbao
4802005002;1;2;2,0;0,3;48;Bizkaia;48020;Bilbao
4802005003;8;27;3,4;1,0;48;Bizkaia;48020;Bilbao
4802005004;12;41;3,4;1,4;48;Bizkaia;48020;Bilbao
4802005005;15;60;4,0;2,3;48;Bizkaia;48020;Bilbao
4802005006;19;69;3,6;2,8;48;Bizkaia;48020;Bilbao
4802005007;25;94;3,8;4,6;48;Bizkaia;48020;Bilbao
4802005008;34;133;3,9;3,3;48;Bizkaia;48020;Bilbao
4802005009;19;71;3,7;2,0;48;Bizkaia;48020;Bilbao
4802005010;5;14;2,8;1,0;48;Bizkaia;48020;Bilbao
4802005011;10;25;2,5;1,8;48;Bizkaia;48020;Bilbao
4802005012;4;11;2,8;0,6;48;Bizkaia;48020;Bilbao
4802005013;5;14;2,8;1,3;48;Bizkaia;48020;Bilbao
4802005014;2;8;4,0;0,5;48;Bizkaia;48020;Bilbao
4802005015;5;13;2,6;0,6;48;Bizkaia;48020;Bilbao
4802005016;7;19;2,7;1,2;48;Bizkaia;48020;Bilbao
4802005017;2;6;3,0;0,3;48;Bizkaia;48020;Bilbao
4802005018;12;36;3,0;1,8;48;Bizkaia;48020;Bilbao
4802005019;10;42;4,2;2,4;48;Bizkaia;48020;Bilbao
4802005020;5;19;3,8;1,2;48;Bizkaia;48020;Bilbao
4802005021;16;59;3,7;2,0;48;Bizkaia;48020;Bilbao
4802005022;11;42;3,8;1,8;48;Bizkaia;48020;Bilbao
4802005024;9;36;4,0;1,1;48;Bizkaia;48020;Bilbao
4802005025;5;13;2,6;0,6;48;Bizkaia;48020;Bilbao
4802005026;4;14;3,5;1,2;48;Bizkaia;48020;Bilbao
4802005028;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802005029;9;34;3,8;1,0;48;Bizkaia;48020;Bilbao
4802005030;9;31;3,4;0,8;48;Bizkaia;48020;Bilbao
4802005031;2;6;3,0;0,3;48;Bizkaia;48020;Bilbao
4802005032;3;6;2,0;0,3;48;Bizkaia;48020;Bilbao
4802005034;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802005035;2;4;2,0;0,2;48;Bizkaia;48020;Bilbao
4802005036;3;10;3,3;0,3;48;Bizkaia;48020;Bilbao
4802005037;4;11;2,8;0,7;48;Bizkaia;48020;Bilbao
4802005038;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802005039;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802005040;1;1;1,0;0,1;48;Bizkaia;48020;Bilbao
4802005041;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802005042;1;2;2,0;0,1;48;Bizkaia;48020;Bilbao
4802005043;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802005044;4;15;3,8;0,9;48;Bizkaia;48020;Bilbao
4802006001;5;18;3,6;1,1;48;Bizkaia;48020;Bilbao
4802006002;11;33;3,0;1,2;48;Bizkaia;48020;Bilbao
4802006003;7;27;3,9;1,2;48;Bizkaia;48020;Bilbao
4802006004;9;31;3,4;2,3;48;Bizkaia;48020;Bilbao
4802006005;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802006006;2;8;4,0;0,5;48;Bizkaia;48020;Bilbao
4802006007;4;11;2,8;0,6;48;Bizkaia;48020;Bilbao
4802006008;6;27;4,5;2,0;48;Bizkaia;48020;Bilbao
4802006009;9;37;4,1;1,2;48;Bizkaia;48020;Bilbao
4802006010;12;37;3,1;1,2;48;Bizkaia;48020;Bilbao
4802006011;4;15;3,8;1,0;48;Bizkaia;48020;Bilbao
4802006012;4;13;3,3;1,0;48;Bizkaia;48020;Bilbao
4802006013;15;50;3,3;1,5;48;Bizkaia;48020;Bilbao
4802006015;5;25;5,0;0,8;48;Bizkaia;48020;Bilbao
4802006016;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802006017;5;16;3,2;0,6;48;Bizkaia;48020;Bilbao
4802006018;1;4;4,0;0,4;48;Bizkaia;48020;Bilbao
4802006019;3;11;3,7;0,8;48;Bizkaia;48020;Bilbao
4802006020;3;10;3,3;0,6;48;Bizkaia;48020;Bilbao
4802006021;3;12;4,0;0,5;48;Bizkaia;48020;Bilbao
4802006022;4;16;4,0;0,8;48;Bizkaia;48020;Bilbao
4802006023;1;8;8,0;0,2;48;Bizkaia;48020;Bilbao
4802006024;2;4;2,0;0,5;48;Bizkaia;48020;Bilbao
4802006025;5;15;3,0;0,9;48;Bizkaia;48020;Bilbao
4802006026;4;11;2,8;0,8;48;Bizkaia;48020;Bilbao
4802006027;3;8;2,7;1,0;48;Bizkaia;48020;Bilbao
4802006028;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802006029;5;19;3,8;0,8;48;Bizkaia;48020;Bilbao
4802006030;13;49;3,8;2,4;48;Bizkaia;48020;Bilbao
4802006031;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802006032;2;7;3,5;0,7;48;Bizkaia;48020;Bilbao
4802006033;2;6;3,0;0,5;48;Bizkaia;48020;Bilbao
4802006034;3;15;5,0;0,5;48;Bizkaia;48020;Bilbao
4802006035;2;8;4,0;0,3;48;Bizkaia;48020;Bilbao
4802006036;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802006037;1;2;2,0;0,2;48;Bizkaia;48020;Bilbao
4802006038;2;8;4,0;0,5;48;Bizkaia;48020;Bilbao
4802006039;5;20;4,0;0,7;48;Bizkaia;48020;Bilbao
4802006041;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802006042;6;17;2,8;1,0;48;Bizkaia;48020;Bilbao
4802006043;3;6;2,0;0,5;48;Bizkaia;48020;Bilbao
4802006044;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802006045;2;8;4,0;0,5;48;Bizkaia;48020;Bilbao
4802006046;2;8;4,0;0,2;48;Bizkaia;48020;Bilbao
4802006047;2;6;3,0;0,6;48;Bizkaia;48020;Bilbao
4802006048;4;11;2,8;1,2;48;Bizkaia;48020;Bilbao
4802007001;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802007002;2;7;3,5;0,6;48;Bizkaia;48020;Bilbao
4802007003;2;4;2,0;0,4;48;Bizkaia;48020;Bilbao
4802007004;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802007005;1;4;4,0;0,2;48;Bizkaia;48020;Bilbao
4802007006;3;6;2,0;0,4;48;Bizkaia;48020;Bilbao
4802007007;1;2;2,0;0,3;48;Bizkaia;48020;Bilbao
4802007008;6;21;3,5;0,8;48;Bizkaia;48020;Bilbao
4802007010;1;8;8,0;0,2;48;Bizkaia;48020;Bilbao
4802007011;0;0;;0,0;48;Bizkaia;48020;Bilbao
4802007012;4;13;3,3;0,8;48;Bizkaia;48020;Bilbao
4802007013;8;28;3,5;0,8;48;Bizkaia;48020;Bilbao
4802007014;1;1;1,0;0,2;48;Bizkaia;48020;Bilbao
4802007015;3;8;2,7;0,8;48;Bizkaia;48020;Bilbao
4802007016;5;19;3,8;0,8;48;Bizkaia;48020;Bilbao
4802007017;1;3;3,0;0,1;48;Bizkaia;48020;Bilbao
