,name,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,type,coddistsec,subtypes
1527,Farmacia Soriano Rams,0.0,0,39.4648696,-0.3293337,tiendas,1114,pharmacy
1528,Farmacia Bañuls,5.0,4,39.4636053,-0.3311099,tiendas,1108,pharmacy
1529,Farmacia María Torres Riera,4.8,20,39.4743641,-0.3295522,tiendas,1131,pharmacy
1530,Farmacia Sabina,3.7,11,39.4734531,-0.3444162,tiendas,1314,pharmacy
1531,Farmacia Cabanyal,4.8,9,39.4708545,-0.332401,tiendas,1127,pharmacy
1532,Farmacia Nazaret,4.6,10,39.448074,-0.334021,tiendas,1148,pharmacy
1533,Optica - Farmacia DiSalud Las Naves Valencia,4.8,29,39.458898,-0.337398,tiendas,1102,pharmacy
1534,Farmacia Comín Giner,3.2,5,39.473271999999994,-0.360057,tiendas,0608,pharmacy
1535,Farmacia María Iranzo Ródenas,5.0,12,39.4779657,-0.35574920000000004,tiendas,0623,pharmacy
1536,Farmacia Francés Camarasa,5.0,2,39.4795338,-0.3518861,tiendas,1328,pharmacy
1537,Farmacia Ramon Martinez,4.6,16,39.474861100000005,-0.3490414,tiendas,1324,pharmacy
1538,Farmàcia Redfarma,0.0,0,39.4722621,-0.3468903,tiendas,1311,pharmacy
1539,FARMACIA ARAGON,3.0,13,39.4727304,-0.35680320000000004,tiendas,0627,pharmacy
1540,Farmacia Blasco Ibáñez 118,5.0,10,39.473304600000006,-0.3472324,tiendas,1311,pharmacy
1541,FARMACIA ORTOPEDIA GRAN CANARIA,4.8,21,39.483636499999996,-0.3287855,tiendas,1150,pharmacy
1542,Farmacia Juan Boso,5.0,7,39.471625,-0.330097,tiendas,1121,pharmacy
1543,Farmacia Agustin Llopis,5.0,7,39.4818569,-0.3279048,tiendas,1139,pharmacy
1544,Farmàcia Amparo Moncholí,4.5,14,39.473279999999995,-0.3359708,tiendas,1141,pharmacy
1545,Farmacia Pastor Pastor,4.2,34,39.4733559,-0.32808990000000005,tiendas,1130,pharmacy
1546,Farmacia Sansaloni Mansanet CB,5.0,3,39.47623970000001,-0.3276019,tiendas,1134,pharmacy
1548,Farmacia Los Angeles del Cabanyal,5.0,7,39.473081799999996,-0.3316393,tiendas,1129,pharmacy
1549,Farmacia Coll C.B,4.3,18,39.4763012,-0.328573,tiendas,1134,pharmacy
1550,FARMACIA SAN RAFAEL,0.0,0,39.478897100000005,-0.3302324,tiendas,1153,pharmacy
1551,Farmàcia l'Estació,5.0,18,39.4710869,-0.3363333,tiendas,1140,pharmacy
1552,Farmacia Cabrera,4.3,6,39.4722075,-0.33784840000000005,tiendas,1325,pharmacy
1553,"""Farmaciola"" De Farmacia Del Pilar",0.0,0,39.5156348,-0.3909355,tiendas,1707,pharmacy
1554,Farmacia Maria José López Gimeno,5.0,7,39.494073799999995,-0.3715290000000001,tiendas,1512,pharmacy
1595,Roberto Gimeno Hernández,4.9,11,39.5397947,-0.40279,tiendas,1706,pharmacy
1613,Farmacia,5.0,2,39.500272499999994,-0.42076579999999997,tiendas,1801,pharmacy
1617,Farmacia Devesa Saler Juan Luis Alvarez Arocas,4.0,5,39.3566647,-0.32200359999999995,tiendas,1908,pharmacy
1618,FARMACIA SALER PUEBLO,3.2,9,39.383028499999995,-0.33322779999999996,tiendas,1908,pharmacy
1619,Farmacia El Palmar,5.0,1,39.309631,-0.31798200000000004,tiendas,1909,pharmacy
1622,Farmacia La Torre,4.2,13,39.4351429,-0.3909499,tiendas,1911,pharmacy
1625,Farmacia El Perellonet C.B.,4.4,20,39.3074552,-0.2970801,tiendas,1916,pharmacy
1627,Farmacia Gregorio de Miguel,4.7,9,39.4272022,-0.3927742,tiendas,1914,pharmacy
1632,Farmacia Fernando Marin Morales,4.8,5,39.426182,-0.364223,tiendas,1903,pharmacy
1636,Marín Casanova M A,4.0,4,39.429672,-0.3634071,tiendas,1904,pharmacy
1637,Maria Argentina Morales Oliver,4.0,4,39.4316435,-0.3628032,tiendas,1915,pharmacy
1638,Tortajada Velert Marta,4.2,11,39.421330600000005,-0.33912020000000004,tiendas,1906,pharmacy
1654,Juan Antonio Nacher Rubio,4.5,4,39.4323671,-0.3917184,tiendas,1914,pharmacy
1655,BARRACHINA ANDREU C.B.,4.8,4,39.4343901,-0.392352,tiendas,1912,pharmacy
1658,Farmacia UNE,4.8,38,39.4456192,-0.3751224,tiendas,1039,pharmacy
1661,FARMACIA ORTIZ SAHUQUILLO CB,4.4,14,39.4473415,-0.3885752,tiendas,0940,pharmacy
1665,Farmacia Asensi Alcoverro,4.0,1,39.45323339999999,-0.4031552,tiendas,0834,pharmacy
1667,Farmacia,4.4,8,39.462624600000005,-0.3916723,tiendas,0815,pharmacy
1673,FARMACIA CRISTINA LÓPEZ-CAMACHO RONCERO,4.5,2,39.4645042,-0.4095361,tiendas,0737,pharmacy
1702,Farmacia Llorens Sancho - Benimamet,5.0,15,39.4986655,-0.4189616,tiendas,1802,pharmacy
1703,Farmacia Campamento,3.8,5,39.5026547,-0.41983980000000004,tiendas,1806,pharmacy
1705,Farmacia Soriano Miragall C.B.,4.3,11,39.50034229999999,-0.4207581,tiendas,1801,pharmacy
1706,"Soucase García, Mª José",3.9,11,39.490012,-0.4063065,tiendas,0418,pharmacy
1708,Farmacia Pascual Maiques CB (Benimamet),4.5,6,39.5021902,-0.4169795,tiendas,1806,pharmacy
1717,Farmacia Blasco Carbó Benimamet,4.9,39,39.5036593,-0.41871970000000003,tiendas,1803,pharmacy
1739,Tres Creus (carril bus) - Pare Esteban Pernet,0.0,0,39.4669756,-0.4063366,transporte,0736,transit_station
1740,València Sud,3.7,30,39.4408237,-0.41057330000000003,transporte,1912,subway_station
1741,Pl. Espanya,4.2,84,39.466146200000004,-0.3816775,transporte,0314,subway_station
1742,Pare Esteban Pernet - Misericòrdia,0.0,0,39.4672306,-0.4094715,transporte,0738,transit_station
1743,Escultor Salzillo - Casa de la Misericòrdia,4.3,4,39.465796600000004,-0.40958259999999996,transporte,0738,transit_station
1744,Estación de Bailén,4.0,3,39.46397779999999,-0.37942220000000004,transporte,0310,transit_station
1746,Pare Esteban Pernet - Casa Misericòrdia,0.0,0,39.46713870000001,-0.40953320000000004,transporte,0738,transit_station
1747,Dr. Tomàs Sala - Gaspar Aguilar,5.0,2,39.4491041,-0.3944725,transporte,0918,transit_station
1748,Estación de Pont de Fusta,1.0,1,39.4813465,-0.3736328,transporte,0517,transit_station
1750,Colón,4.1,200,39.47014619999999,-0.3709278,transporte,0131,subway_station
1751,Sagunt,4.0,16,39.4865097,-0.37553909999999996,transporte,0537,transit_station
1753,Estadi del Llevant,4.3,14,39.495028999999995,-0.365176,transporte,1533,transit_station
1754,Estación de Tossal del Rei,0.0,0,39.495544200000005,-0.37259640000000005,transporte,1516,train_station
1755,Alameda,4.3,109,39.4735843,-0.3654685,transporte,0601,subway_station
1756,Estació de Benimaclet,4.1,463,39.4851031,-0.3620585,transporte,1403,establishment
1758,Tarongers,4.4,9,39.4781468,-0.3395805,transporte,1325,transit_station
1759,Arxiduc Carles - Puebla Valverde,5.0,1,39.459509000000004,-0.4011475,transporte,0824,transit_station
1760,Arxiduc Carles - Músic Gomis,0.0,0,39.458801,-0.40131849999999997,transporte,0830,transit_station
1761,Tres Creus - Bolívia,1.0,1,39.4563332,-0.4010727,transporte,0819,transit_station
1762,Tres Creus - Arxiduc Carles,5.0,1,39.4571656,-0.40222640000000004,transporte,0819,transit_station
1763,Camí nou de Picanya - Tres Creus,5.0,1,39.457561,-0.403265,transporte,0824,transit_station
1764,EMT Valencia (Cocheras),4.3,17,39.4498458,-0.4053731,transporte,0821,establishment
1765,Dr. Tomàs Sala (impar) - Sant Vicent Màrtir,5.0,1,39.446815,-0.38706399999999996,transporte,0940,transit_station
1766,Malilla (par) - Illa Formentera,4.0,1,39.446971000000005,-0.380108,transporte,1029,transit_station
1767,Dr. Tomàs Sala - Carters,5.0,1,39.447598,-0.390425,transporte,0935,transit_station
1768,Carters (par) - Primer de Maig,0.0,0,39.448196,-0.38965900000000003,transporte,0918,transit_station
1769,La Cadena,4.6,13,39.4752144,-0.32941090000000006,transporte,1131,transit_station
1770,Marítim - Serrería,4.0,116,39.464605600000006,-0.3378237,transporte,1243,transit_station
1771,Ferran el Catòlic - Gabriel Miró,4.0,1,39.47263579999999,-0.3869646,transporte,0318,transit_station
1772,Ferran el Catòlic - Juan de Mena,1.0,1,39.4723219,-0.38613190000000003,transporte,0302,transit_station
1773,Àngel Guimerà - Bon Ordre,0.0,0,39.469827200000005,-0.38813590000000003,transporte,0350,transit_station
1774,Ferran el Catòlic - S. Ignacio de Loyola,4.0,1,39.4737644,-0.38776550000000004,transporte,0319,transit_station
1775,Mestre Guerrero - Joan Llorens,5.0,1,39.4738098,-0.3918547,transporte,0328,transit_station
1776,Plaza España,4.1,34,39.467056400000004,-0.3823767,transporte,0315,transit_station
1777,Reus,4.3,6,39.4859974,-0.38172690000000004,transporte,0502,transit_station
1778,Terrateig - Poeta Rafael Alberti,0.0,0,39.48098760000001,-0.4038558,transporte,0419,transit_station
1779,Mestre Rodrigo - General Avilés,0.0,0,39.4837668,-0.4018605,transporte,0417,transit_station
1780,Mestre Rodrigo (Impar) - la Safor,0.0,0,39.486964,-0.40458259999999996,transporte,0418,transit_station
1781,Florista - Faura,4.7,3,39.4921189,-0.3941177,transporte,1604,transit_station
1782,Terrateig - Jorge Comín,0.0,0,39.4810903,-0.4035493,transporte,0419,transit_station
1783,Àngel Guimerà,3.5,106,39.470423,-0.3851223,transporte,0349,subway_station
1784,Quartell - Burjassot,0.0,0,39.4955566,-0.3974532,transporte,1620,transit_station
1785,Garbí,4.2,13,39.4921258,-0.39412329999999995,transporte,1604,transit_station
1786,Marxalenes,4.6,11,39.48795399999999,-0.3838833,transporte,0509,transit_station
1787,Marina Baixa - Hospital Arnau de Vilanova,4.5,2,39.49009969999999,-0.4043022,transporte,0418,transit_station
1788,Estació J. Sorolla - Mestre Sosa,0.0,0,39.46071999999999,-0.381952,transporte,0333,transit_station
1789,Sant Vicent Màrtir - Roís de Corella,5.0,1,39.458904,-0.38310900000000003,transporte,0333,transit_station
1790,Sant Vicent Màrtir - Dr. Gil i Morte,5.0,1,39.461834,-0.382359,transporte,0333,transit_station
1791,Xàtiva,4.3,145,39.4673399,-0.3767778,transporte,0310,subway_station
1792,Giorgeta - Roís de Corella,1.0,1,39.459082200000005,-0.3842487,transporte,0941,transit_station
1793,Autobus 89,3.8,32,39.4571869,-0.3747905,transporte,1046,establishment
1794,Bulevard Sud (impar) - Juan Ramón Jiménez,3.0,2,39.4459404,-0.3700384,transporte,1039,transit_station
1795,Bulevard Sud - Ing. Joaquín Benlloch,0.0,0,39.4454843,-0.37329209999999996,transporte,1039,transit_station
1796,Bulevard Sud - Ausiàs March,5.0,1,39.445592299999994,-0.36954000000000004,transporte,1039,transit_station
1797,Gravador Jordán - Escultor Pastor,0.0,0,39.444241,-0.367595,transporte,1030,transit_station
1798,Dr. Lluch,2.9,14,39.4684239,-0.3280889,transporte,1113,transit_station
1799,Amado Granell Mesado (par) - la Plata,0.0,0,39.456959000000005,-0.363659,transporte,1005,transit_station
1800,La Plata - Músic Òscar Esplá,5.0,1,39.4567834,-0.36274209999999996,transporte,1037,transit_station
1801,Amado Granell Mesado (impar) - la Plata,0.0,0,39.457161000000006,-0.363444,transporte,1005,transit_station
1802,Amado Granell Mesado (par) - Lluís Oliag,0.0,0,39.4597279,-0.3656988,transporte,1005,transit_station
1803,La Plata - Amado Granell Mesado,3.0,1,39.456989,-0.362798,transporte,1008,transit_station
1804,Amistat-Casa de Salut,4.1,35,39.470331099999996,-0.3503945,transporte,1319,subway_station
1805,Porta de la Mar - General Palanca,1.0,1,39.4726213,-0.3688417,transporte,0109,transit_station
1806,Carrer de la Pau,0.0,0,39.473192299999994,-0.3723066,transporte,0105,transit_station
1807,Universitat Politècnica,3.9,10,39.481245799999996,-0.3499899,transporte,1325,transit_station
1808,Tetuan,4.8,10,39.474008000000005,-0.3699040000000001,transporte,0109,transit_station
1809,Porta de la Mar (par) - Palau de Justícia,5.0,1,39.472202,-0.369427,transporte,0109,transit_station
1810,Reus (impar) - Poeta Fdez. Heredia,0.0,0,39.485775200000006,-0.3800305,transporte,0502,transit_station
1811,Túria,4.0,48,39.4780484,-0.39054970000000006,transporte,0324,subway_station
1812,Dr. Peset Aleixandre - Guardacostes,3.0,3,39.490021,-0.382689,transporte,0536,transit_station
1813,Reus - Alqueria de la Estrella,4.0,1,39.4857228,-0.382809,transporte,0505,transit_station
1814,Reus - Periodista Llorente,5.0,1,39.48579470000001,-0.38354879999999997,transporte,0505,transit_station
1815,Dr. Peset Aleixandre - Joan XXIII,4.0,1,39.4901787,-0.3829827,transporte,1606,transit_station
1816,Tossal del Rei,3.7,18,39.4958768,-0.3724775,transporte,1517,transit_station
1817,Benicalap,3.3,12,39.4899277,-0.38988290000000003,transporte,1610,transit_station
1818,Cardenal Benlloch - Dr. Ferran,3.0,1,39.4696223,-0.3554064,transporte,0615,transit_station
1819,Dr. Manuel Candela (par) - Sants Just i Pastor,0.0,0,39.4703687,-0.349102,transporte,1307,transit_station
1820,Dr. Manuel Candela (impar) - Rodríguez de Cepeda,0.0,0,39.468376299999996,-0.35026740000000006,transporte,1223,transit_station
1821,Sants Just i Pastor - Lluís de Milà,0.0,0,39.4708925,-0.3528487,transporte,1219,transit_station
1822,Ayora,3.9,56,39.467774799999994,-0.343138,transporte,1210,subway_station
1823,Dr. Manuel Candela (par) - Rodríguez de Cepeda,4.5,2,39.468311,-0.34998,transporte,1201,transit_station
1824,Jesús Morante Borràs (I),0.0,0,39.4510149,-0.3454346,transporte,1054,transit_station
1825,Eduardo Primo Yúfera - Centre d'Investigació,0.0,0,39.45193099999999,-0.34636999999999996,transporte,1054,transit_station
1826,Eduardo Primo Yúfera - Front Centre Investigació,0.0,0,39.45149310000001,-0.3448039,transporte,1054,transit_station
1827,Eduardo Primo Yúfera - Àgora,4.0,1,39.4523268,-0.347963,transporte,1040,transit_station
1828,La Marina de València,3.9,20,39.463253,-0.3258508,transporte,1112,transit_station
1829,Font d'en Corts - Camí dels Rocs,0.0,0,39.4440696,-0.3571638,transporte,1041,transit_station
1830,Font d'en Corts (par) - Mossén Palanca,0.0,0,39.444767,-0.357646,transporte,1041,transit_station
1831,Font d'en Corts (impar) - Matador d'en Corts,0.0,0,39.44336029999999,-0.3567509,transporte,1041,transit_station
1832,Font d'en Corts (par) - Roig de lagarda,0.0,0,39.445667,-0.35835900000000004,transporte,1041,transit_station
1833,Machado,4.1,22,39.492431599999996,-0.3587945,transporte,1529,subway_station
1834,Orriols,4.6,8,39.49316220000001,-0.36758140000000006,transporte,1506,transit_station
1835,Sant Miquel dels Reis,5.0,3,39.497608,-0.369872,transporte,1513,transit_station
1836,Valladolid - Vinaròs,4.0,1,39.4895737,-0.36246259999999997,transporte,1534,transit_station
1838,Dolores Marqués - Assagador d'Alboraia,0.0,0,39.4882821,-0.36204309999999995,transporte,1411,transit_station
1839,Músic Espí - Gravador Fabregat,0.0,0,39.4969694,-0.3741982,transporte,1518,transit_station
1840,Comte de Torrefiel - Josep Esteve,4.0,1,39.495899,-0.376847,transporte,1520,transit_station
1841,Sant Doménec Savio - Josep Esteve,3.0,2,39.4960231,-0.3755159,transporte,1520,transit_station
1842,Andreu Alfaro - Louis Braille,0.0,0,39.497307,-0.394635,transporte,1621,transit_station
1843,Louis Braille - Betxí,4.0,1,39.49567879999999,-0.39621069999999997,transporte,1613,transit_station
1844,Camp de Túria - Palau de Congressos,0.0,0,39.4954966,-0.4009913,transporte,1804,transit_station
1845,Palau de Congressos,3.4,10,39.497243299999994,-0.40010029999999996,transporte,1804,transit_station
1846,Louis Braille - Burjassot,0.0,0,39.495799,-0.3962877,transporte,1621,transit_station
1849,Serradora - Sants Just i Pastor,5.0,2,39.46629620000001,-0.3354156,transporte,1301,transit_station
1850,Martí Grajales - Serradora,0.0,0,39.4682548,-0.3345553,transporte,1109,transit_station
1851,Mercat el Cabanyal - Martí Grajales,5.0,1,39.468452,-0.332412,transporte,1118,transit_station
1852,Eugenia Viñes,3.9,10,39.4739085,-0.32564790000000005,transporte,1119,transit_station
1853,Serradora - Poliesportiu,4.7,3,39.4666773,-0.33503720000000003,transporte,1109,transit_station
1854,Mediterránia - Vicent Brull,4.0,1,39.467778499999994,-0.3316998,transporte,1118,transit_station
1855,Serrería,4.1,9,39.4766924,-0.3345288,transporte,1325,transit_station
1856,Francesc Cubells,4.3,9,39.463264200000005,-0.3342127,transporte,1105,transit_station
1857,Jesús Morante Borràs (VI),5.0,1,39.44134740000001,-0.3436739,transporte,1042,transit_station
1858,Carrera del Riu - Entrada Sanques,0.0,0,39.43565,-0.343673,transporte,1042,transit_station
1859,Carrera del Riu - Casa Andrés,2.5,2,39.435284,-0.343497,transporte,1042,transit_station
1860,Carrera del Riu - Entrada casa Rosquilla,0.0,0,39.432320000000004,-0.343059,transporte,1042,transit_station
1861,Manuel Soto Enginyer - Pont de les Drassanes,0.0,0,39.4544939,-0.3306579,transporte,1102,transit_station
1862,Parc Natzaret - Pont de les Drassanes,3.0,1,39.4518571,-0.3320646,transporte,1145,transit_station
1863,Manuel Soto Enginyer - Comandància Marina,0.0,0,39.455692,-0.330318,transporte,1102,transit_station
1864,Parc Natzaret - Moraira,5.0,2,39.45042,-0.332507,transporte,1145,transit_station
1865,Catalunya - Vicent Zaragozà,0.0,0,39.481281,-0.35246,transporte,1421,transit_station
1866,Tarongers - Junt Entrada Universitats,0.0,0,39.480740000000004,-0.347655,transporte,1325,transit_station
1867,Tarongers - Davant Acc.Pta.Prin.Universitats,3.0,1,39.480107200000006,-0.3472289,transporte,1325,transit_station
1868,Catalunya - Clariano,0.0,0,39.480854,-0.35179099999999996,transporte,1325,transit_station
1869,Fausto Elio (impar) - Universitat Politècnica,0.0,0,39.47921100000001,-0.33300409999999997,transporte,1325,transit_station
1870,Beat Juan Grande - Sant Joan de Déu,0.0,0,39.4772465,-0.3297609,transporte,1132,transit_station
1871,Doctor Álvaro López - Vicent La Roda,5.0,1,39.480637,-0.33107600000000004,transporte,1133,transit_station
1872,Fausto Elio (par) - Universitat Politècnica,0.0,0,39.4789916,-0.3326726,transporte,1153,transit_station
1873,Camí de Montcada - Gasolinera,0.0,0,39.5122946,-0.3864643,transporte,1702,transit_station
1874,Camí de Montcada - Alqueria Paella,4.0,1,39.5100714,-0.3858232,transporte,1702,transit_station
1875,Camí de Montcada - Casa d'Àngel,0.0,0,39.5068479,-0.3839692,transporte,1702,transit_station
1877,Cases de Bàrcena - Rotonda,5.0,1,39.5228453,-0.3571156,transporte,1701,transit_station
1878,Cases de Bàrcena V,0.0,0,39.5206136,-0.35876199999999997,transporte,1701,transit_station
1879,Cases de Bàrcena III,0.0,0,39.52234010000001,-0.3573107,transporte,1701,transit_station
1880,Cases de Bàrcena IV,0.0,0,39.52202219999999,-0.3577533,transporte,1701,transit_station
1885,Guillermina Medrano (impar) - Borbotó,0.0,0,39.514796999999994,-0.388459,transporte,1707,transit_station
1887,Ninot - Foc,4.0,4,39.50057200000001,-0.39327,transporte,1623,transit_station
1888,Sant Josep Artesà - Luis Martí Alegre,1.0,1,39.4983111,-0.3937998,transporte,1622,transit_station
1890,Camí de Montcada (impar) - Alqueria Senent,0.0,0,39.5215867,-0.3865462,transporte,1701,transit_station
1891,Casa Silvestre,0.0,0,39.524309499999994,-0.3861988,transporte,1701,transit_station
1892,Benifaraig a Montcada - Boquera,0.0,0,39.52526659999999,-0.38622090000000003,transporte,1701,transit_station
1893,Ferrer i Bigné - Aiacor,0.0,0,39.5276439,-0.38580390000000003,transporte,1701,transit_station
1895,Massarrojos,3.8,16,39.5366096,-0.4028778000000001,transporte,1706,subway_station
1896,Fires(par) - Cementeri,0.0,0,39.5056778,-0.42430470000000003,transporte,1807,transit_station
1901,Gola de Puchol (II),5.0,3,39.354721000000005,-0.32234,transporte,1908,transit_station
1902,Embarcador de l'Albufera (II),4.1,7,39.3475097,-0.3227256,transporte,1908,transit_station
1903,Embarcador de l'Albufera (I),4.4,14,39.349419,-0.32357440000000004,transporte,1909,transit_station
1904,Gola de Puchol (I),4.0,2,39.35722579999999,-0.3209971,transporte,1908,transit_station
1905,Av. del Cid,4.0,28,39.4685561,-0.39844440000000003,transporte,0719,subway_station
1906,Playa El Saler,4.5,41,39.3804543,-0.3239882,transporte,1908,transit_station
1908,Carrera del Riu (impar) - Coll Vert,1.0,1,39.396828799999994,-0.3324652,transporte,1907,transit_station
1909,Carrera del Riu (par) - Camping Valencia,1.0,1,39.3880825,-0.3316812000000001,transporte,1907,transit_station
1910,Pinars (par) - El Saler,0.0,0,39.3832088,-0.3325454,transporte,1908,transit_station
1911,el Tremolar - Barraca de Troia,0.0,0,39.42214999999999,-0.353973,transporte,1905,transit_station
1912,el Tremolar - Cases Grill,0.0,0,39.4231,-0.357931,transporte,1905,transit_station
1913,Pinars - Carretera del Palmar,5.0,2,39.341396,-0.3197200000000001,transporte,1908,transit_station
1914,Carretera del Palmar - Pinars,0.0,0,39.340604799999994,-0.31909679999999996,transporte,1908,transit_station
1915,Gavines (impar) - Camping,0.0,0,39.3232385,-0.3094586,transporte,1908,transit_station
1916,Gavines - Entrada Paridera,0.0,0,39.2916893,-0.285815,transporte,1916,transit_station
1917,Gavines (par) - Les Escales,0.0,0,39.285077,-0.2820384,transporte,1916,transit_station
1918,Gavines - Entrada Ventura,0.0,0,39.2884189,-0.2839422,transporte,1916,transit_station
1920,Vicent Baldoví - Pintor Martí Girbés,2.6,5,39.314085999999996,-0.3175394,transporte,1909,transit_station
1921,Carretera del Palmar (impar) - Cementeri,0.0,0,39.3214511,-0.3178361,transporte,1909,transit_station
1922,Guadalquivir - Karl Marx,0.0,0,39.430679,-0.376892,transporte,1901,transit_station
1924,Karl Marx - Guadalquivir,0.0,0,39.431084000000006,-0.3771,transporte,1901,transit_station
1925,Guadalquivir - Forn d'Alcedo,1.0,1,39.432175,-0.376438,transporte,1901,transit_station
1926,Real de Madrid - Hellín,0.0,0,39.433958600000004,-0.39112140000000006,transporte,1913,transit_station
1927,Real de Madrid - Concepción Arenal,4.0,1,39.434937,-0.390808,transporte,1913,transit_station
1928,Real de Madrid - Carretera d'Alba,0.0,0,39.4348175,-0.3910385,transporte,1911,transit_station
1929,Camí vell Picassent - Tanatori Municipal,0.0,0,39.4429448,-0.39794050000000003,transporte,0939,transit_station
1930,Real de Madrid - Algar del Palància,0.0,0,39.4332955,-0.3916116,transporte,1911,transit_station
1931,Campos Crespo - Arquitecte Segura de Lago,5.0,2,39.4512131,-0.4026895,transporte,0835,transit_station
1932,José Andreu Alabarta - Mariano de Cavia,5.0,2,39.452580600000005,-0.4037437,transporte,0835,transit_station
1933,Camí vell Picassent - Acc. Cementeri,0.0,0,39.445778600000004,-0.39691609999999994,transporte,0939,transit_station
1934,José Andreu Alabarta - Professor Àngel Lacalle,0.0,0,39.454266700000005,-0.40477140000000006,transporte,0834,transit_station
1935,Camí nou de Picanya - Arquitecte Segura de Lago,0.0,0,39.456520000000005,-0.4038580000000001,transporte,0820,transit_station
1936,Arquitecte Segura de Lago - Prof. Àngel Lacalle,5.0,1,39.455231,-0.404095,transporte,0820,transit_station
1939,Albufera - Pl. de la Sequiota,4.0,2,39.310588200000005,-0.3176889,transporte,1909,transit_station
1940,Gavines - Entrada Filero,0.0,0,39.301964399999996,-0.2917895,transporte,1916,transit_station
1941,Gavines - Entrada Trenca Perols,0.0,0,39.30518319999999,-0.2946259,transporte,1916,transit_station
1942,Gavines - Sotavent,4.0,1,39.307562299999994,-0.2974163,transporte,1916,transit_station
1943,Gavines - Entrada a la Baixada del Pantà,0.0,0,39.2817895,-0.2801268,transporte,1916,transit_station
1945,Gavines - Front Entrada Ventura,0.0,0,39.288383200000006,-0.2837736,transporte,1916,transit_station
1946,Carrera del Riu - Montanyars,5.0,1,39.409791799999994,-0.33525920000000003,transporte,1907,transit_station
1947,Rotonda Carretera Montanyars - Pinedo,2.5,2,39.41949520000001,-0.3359741,transporte,1907,transit_station
1948,Carrera del Riu (impar) - Camping Valencia,0.0,0,39.3881583,-0.33150690000000005,transporte,1908,transit_station
1949,Carrera del Riu - Mossén Cuenca,4.0,1,39.421677,-0.340402,transporte,1906,transit_station
1950,el Tremolar - Camí Racó,0.0,0,39.421452,-0.345498,transporte,1905,transit_station
1951,Mare de Déu de Lepant (par) - Esc. F. Siurana,0.0,0,39.4296473,-0.3634219,transporte,1904,transit_station
1952,Vicent Puchol - Carrera dels Bales,0.0,0,39.428242499999996,-0.3639715,transporte,1903,transit_station
1953,Vicent Puchol - Arbres,0.0,0,39.4278532,-0.3639151,transporte,1904,transit_station
1954,Principal - El Caroig,0.0,0,39.4324364,-0.3627071000000001,transporte,1902,transit_station
1955,Mossén Miguel Tarin (impar) - Carretera de Paterna,0.0,0,39.4971353,-0.4160532,transporte,1804,transit_station
1956,Mossén Miguel Tarin (par) - Carretera de Paterna,5.0,1,39.4976401,-0.4162416,transporte,1804,transit_station
1957,Mossén Miguel Tarin (par) - Miquel Agraït,0.0,0,39.498512,-0.4164,transporte,1804,transit_station
1958,Camí Nou de Paterna - Aldaia,4.0,2,39.496779,-0.41786899999999993,transporte,1804,transit_station
1959,Fires - Senda del Polvorí,0.0,0,39.503160799999996,-0.4263946,transporte,1807,transit_station
1960,Fires - Fira de Mostres,3.7,3,39.5036795,-0.42628359999999993,transporte,1807,transit_station
1969,Polvorí - Campament,0.0,0,39.5006583,-0.4251264,transporte,1807,transit_station
1970,Polvorí - Sinarques,5.0,1,39.500991799999994,-0.42522659999999995,transporte,1807,transit_station
1971,Polvorí - Cullera,0.0,0,39.502306700000005,-0.4263941,transporte,1807,transit_station
1972,Beat Juan Grande - Vicent la Roda,0.0,0,39.4797632,-0.3296389,transporte,1135,transit_station
1973,Jesús,3.8,45,39.459376899999995,-0.3846401,transporte,0941,subway_station
1974,Cases de Bàrcena II,0.0,0,39.52056169999999,-0.3586221000000001,transporte,1701,transit_station
1975,Mossén Miguel Tarin (impar) - Miquel Agraït,0.0,0,39.4987609,-0.41634849999999995,transporte,1804,transit_station
1976,Florista,3.8,5,39.495743700000006,-0.3980015,transporte,1605,transit_station
1977,VALENCIA FITNESS AND HEALTH,5.0,49,39.467832,-0.413854,gimnasios,0739,physiotherapist
1978,Primate Strength and Gymnastics,5.0,23,39.4723422,-0.4028933,gimnasios,0715,gym
1982,Fitness Salud,0.0,0,39.4734956,-0.39674509999999996,gimnasios,0702,gym
1983,Gimnasio Master Gym,4.5,34,39.4709333,-0.3912932,gimnasios,0329,gym
1985,"Parque de barras - calistenia ""PICCOLO""",4.3,8,39.472066600000005,-0.40749040000000003,gimnasios,0722,gym
1986,Gimnasio Femenino Curves,4.8,23,39.471432,-0.392507,gimnasios,0320,gym
1987,Synergym Valencia Peset,4.6,203,39.4517357,-0.39109640000000007,gimnasios,0921,gym
1989,Gimnasio AltaFit Valencia Campanar,4.3,289,39.4800689,-0.39289029999999997,gimnasios,0401,gym
1991,VivaGym Campanar | Gimnasio en Valencia,4.3,208,39.47748970000001,-0.39548249999999996,gimnasios,0406,gym
1993,Gimnàs a València Paleotraining,4.8,40,39.4782173,-0.39348829999999996,gimnasios,0401,gym
1996,Q-art Fitness,4.4,41,39.4761856,-0.38240949999999996,gimnasios,0118,gym
1997,Fit Jeff,5.0,30,39.4650376,-0.39437490000000003,gimnasios,0804,gym
1998,Anytime Fitness,4.2,101,39.469052500000004,-0.3864844,gimnasios,0350,gym
2000,Forma Sport Patraix,3.1,377,39.4540461,-0.3976592,gimnasios,0939,gym
